Planting date,Software,Location,Date,DOY,Altitude (m),Stage-Full,Stage,Plot_ID,Replicate,Zone,Zone_Identification,Cover_Crop_Variety,Treatment_2__Cut_Fill_Range,One_Mix_None_Cover_Crop,Thermal,NDWI,EVI,NAVI,GNDVI,Cigreen,RENDVI,TGI,SAVI,CI_RedEdge,BI,SCI,GLI,NGRDI_Zonal,SI,VARI,HUE,BGI,PSRI,RVI,TVI,CVI,NDVI,DVI,Soy_yiled(bu/acre),Observed data,Days after planting,Canopy Height (cm),LAI
,Pix4d,Rice_Station,7/4/2021,185,120,,,302,3,5,"12"""" Cut",Triticale (TR),-0.9:-1.1,One (TR),36.0474319,-0.2807445,0.1972007,0.3227646,0.2807445,0.8051636,0.1167326,3.0100138,0.1019873,0.2686642,0.2783738,0.0879085,0.0274539,-0.0879085,0.2604869,-0.1292614,0.0016223,0.7006629,0.1384977,1.5203736,7.1691523,2.1496627,0.1975836,0.1006482,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,206,2,1,"12"""" Fill",Cereal Rye (CR),0.8:1.04,One (CR),31.1026039,-0.8286461,0.8143666,0.9523051,0.8286461,10.4121695,0.578714,2.5366557,0.3609934,2.8348598,0.0319287,-0.3853796,0.4077204,0.3853796,0.0540017,0.5299691,-0.0000768,0.3981768,-0.1843645,26.8980446,30.5797234,4.94033,0.9129875,0.3801657,46.40,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,301,3,1,"12"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.8:1.04,MIX (CR+BO+TR),31.1420555,-0.8328827,0.8331268,0.9524503,0.8328827,10.8083858,0.5863847,2.5210752,0.3700756,2.9238384,0.0319046,-0.3879008,0.4073521,0.3879008,0.0465737,0.5345722,-0.0000755,0.4018972,-0.1821273,28.2635632,31.5831299,5.0605736,0.9140656,0.3958839,50.04,,,,
,Pix4d,Rice_Station,7/4/2021,185,120,,,302,3,1,"12"""" Fill",Triticale (TR),0.8:1.04,One (TR),36.0923271,-0.4331268,0.2511895,0.5108537,0.4331268,1.6214993,0.2097372,1.5453652,0.1210546,0.546594,0.1254666,0.089416,0.0374908,-0.089416,0.2908646,-0.1278744,0.0004147,0.6593832,0.1262204,2.2451372,8.3799667,3.104594,0.3545963,0.1059366,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,303,3,1,"12"""" Fill",Black Oat (BO),0.8:1.04,One (BO),31.0924625,-0.8255829,0.8325057,0.9499257,0.8255829,10.7262735,0.5779737,2.6891024,0.3707192,2.8797784,0.0330108,-0.4084682,0.4295112,0.4084682,0.0516639,0.554083,-0.0000814,0.3783804,-0.1893908,29.7250195,31.7450523,4.7309399,0.911357,0.3949407,46.96,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,304,3,1,"12"""" Fill",NC,0.8:1.04,NO,31.2210217,-0.8290365,0.8392851,0.9590509,0.8290365,10.3347292,0.5776145,2.8444417,0.3727846,2.806355,0.0320732,-0.4346682,0.4520736,0.4346682,0.0442422,0.5852112,-0.0000926,0.3609163,-0.2034938,29.6764622,31.8860722,4.3914843,0.9240182,0.3918324,46.49,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,305,3,1,"12"""" Fill",Cereal Rye (CR),0.8:1.04,One (CR),31.3540611,-0.8494502,0.9043958,0.9601259,0.8494502,12.2532024,0.6074656,2.6443021,0.4045278,3.1864657,0.0312035,-0.4407581,0.4476015,0.4407581,0.0167424,0.6009253,-0.000076,0.3763025,-0.1897782,35.6061096,35.3644524,5.0136504,0.929917,0.4491532,54.94,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,306,3,1,"12"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.8:1.04,MIX (CR+CC+KA),31.3861694,-0.8258549,0.8416749,0.9555217,0.8258549,10.2303371,0.5742575,2.8202486,0.3728326,2.7718377,0.0330597,-0.4309081,0.4424399,0.4309081,0.0284551,0.5865393,-0.0000908,0.3764946,-0.2009052,29.4185429,31.9362202,4.3689346,0.9197907,0.3919686,48.60,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,401,4,1,"12"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.8:1.04,MIX (CR+CC+KA),31.6385078,-0.8160193,0.818037,0.9475048,0.8160193,9.8440571,0.5638312,2.7786777,0.3615853,2.6861084,0.0345809,-0.4171606,0.4299578,0.4171606,0.0307651,0.5706509,-0.0000831,0.3869422,-0.1962313,28.0003643,30.7810936,4.3079486,0.9083439,0.3760532,49.00,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,402,4,1,"12"""" Fill",NC,0.8:1.04,NO,31.6280384,-0.8144614,0.8125742,0.9500192,0.8144614,9.7291574,0.5617093,2.8584206,0.3595354,2.6701937,0.0338003,-0.428544,0.4436378,0.428544,0.0369987,0.5799564,-0.0000919,0.3711993,-0.2026814,28.5594234,30.5816135,4.1392345,0.9108288,0.3719968,43.36,,,,
,Pix4d,Rice_Station,7/4/2021,185,120,,,302,3,2,"6"""" Fill",Triticale (TR),0.4:0.5,One (TR),34.8747101,-0.4630249,0.3040181,0.5702425,0.4630249,1.8291333,0.2383392,1.959419,0.1453626,0.6439688,0.1215863,0.0607705,0.0613372,-0.0607705,0.2782184,-0.0871883,0.0003043,0.639936,0.0854422,2.5779696,10.7038126,3.1519041,0.4097569,0.1281332,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,404,4,1,"12"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.8:1.04,MIX (CR+BO+TR),31.3572502,-0.8453453,0.8991972,0.9647559,0.8453453,11.4410601,0.6006631,2.819526,0.4007443,3.0599134,0.0314166,-0.45676,0.4599455,0.45676,0.0076281,0.6216215,-0.0000904,0.3676688,-0.2033041,34.2996788,34.9557877,4.5725665,0.9348614,0.4380839,47.13,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,405,4,1,"12"""" Fill",Cereal Rye (CR),0.8:1.04,One (CR),31.4405098,-0.8432152,0.9027828,0.9630172,0.8432152,11.32932,0.5979329,2.8797414,0.4027767,3.0308142,0.0321069,-0.4597295,0.4638998,0.4597295,0.0101239,0.6229543,-0.000092,0.3630665,-0.2035132,34.466774,35.2131538,4.4779382,0.932945,0.4403305,53.07,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,406,4,1,"12"""" Fill",Black Oat (BO),0.8:1.04,One (BO),31.6805401,-0.8076947,0.8505365,0.9514107,0.8076947,9.6747265,0.5615743,3.2059469,0.3772074,2.6900973,0.0367969,-0.4462576,0.4556446,0.4462576,0.0226821,0.6038982,-0.0001191,0.3654656,-0.2172743,29.6250057,32.7566223,3.9384956,0.9125345,0.3976029,39.02,,,,
,Pix4d,Rice_Station,7/4/2021,185,120,,,302,3,3,No Fill No Cut,Triticale (TR),0.09:-0.09,One (TR),34.6047058,-0.4497618,0.2903445,0.542991,0.4497618,1.73974,0.2165181,1.8834107,0.1408216,0.569145,0.1333855,0.074967,0.0507536,-0.074967,0.2877885,-0.1073934,0.000417,0.6458282,0.1034742,2.4212434,10.2566195,3.1448441,0.3842892,0.1217222,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,102,1,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),30.4442596,-0.8614122,0.9181096,0.9717337,0.8614122,12.5542469,0.6349236,2.5649724,0.4083612,3.4924195,0.0289009,-0.4516785,0.4449964,0.4516785,-0.0166598,0.630109,-0.0000788,0.3906677,-0.206758,36.1157417,35.5764313,5.1150708,0.9450556,0.4593428,54.65,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,103,1,2,"6"""" Fill",Black Oat (BO),0.4:0.5,One (BO),30.0656681,-0.8638849,0.9431809,0.9729803,0.8638849,12.7753477,0.6367899,2.6634672,0.4211561,3.5158751,0.0294274,-0.4606254,0.4541772,0.4606254,-0.0161208,0.6384232,-0.0000836,0.3815742,-0.2072202,37.4101372,37.0849419,5.0885081,0.9473975,0.4790817,56.88,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,104,1,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),29.9191437,-0.85589,0.913843,0.9703641,0.85589,12.0019836,0.6227642,2.6705017,0.4063583,3.3171518,0.0299841,-0.4500131,0.4465587,0.4500131,-0.0087635,0.6244544,-0.000085,0.3861436,-0.2065212,34.5341034,35.3986626,4.9264364,0.9424784,0.4517896,56.05,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,105,1,2,"6"""" Fill",NC,0.4:0.5,NO,29.9202271,-0.8478441,0.8955799,0.9691928,0.8478441,11.2788086,0.6097845,2.7954972,0.3974248,3.1415811,0.0306818,-0.4580351,0.4566608,0.4580351,-0.0034682,0.6297734,-0.0000917,0.3744745,-0.212565,33.2162323,34.437088,4.5606618,0.9402973,0.4333861,51.59,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,106,1,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),30.2221584,-0.8513386,0.9139144,0.9698118,0.8513386,11.5631523,0.6156785,2.8028479,0.4065645,3.2159491,0.0309279,-0.455695,0.4541504,0.455695,-0.0039962,0.6276141,-0.0000925,0.3770601,-0.2106198,33.7994804,35.4942741,4.6960406,0.9414393,0.4494188,51.70,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,201,2,2,"6"""" Fill",NC,0.4:0.5,NO,30.4625721,-0.8486888,0.894719,0.9685257,0.8486888,11.3659296,0.61212,2.7334468,0.3969689,3.1749082,0.030624,-0.4472394,0.4465572,0.4472394,-0.0017303,0.6186458,-0.0000891,0.3834593,-0.2093773,32.5636482,34.3884583,4.7180843,0.9390407,0.4344984,51.13,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,202,2,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),30.4740124,-0.8553159,0.9264731,0.9699199,0.8553159,11.9516668,0.6239952,2.737288,0.4129362,3.3334012,0.0308256,-0.4453328,0.4442023,0.4453328,-0.0028366,0.6173473,-0.0000895,0.3861611,-0.2068721,33.9353485,36.2272682,4.9672294,0.9416386,0.4632346,53.08,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,203,2,2,"6"""" Fill",Black Oat (BO),0.4:0.5,One (BO),30.6183434,-0.8576944,0.9212324,0.9700181,0.8576944,12.1879635,0.628901,2.6442668,0.4104274,3.4049907,0.0301133,-0.4396812,0.4386523,0.4396812,-0.0025462,0.6118082,-0.0000844,0.3914186,-0.2046894,34.0771179,35.8976402,5.1289892,0.9418293,0.4615644,50.77,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,204,2,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),30.6520901,-0.8531526,0.9080411,0.9689171,0.8531526,11.7270451,0.6204684,2.676425,0.403623,3.2831724,0.0305375,-0.4378757,0.4376929,0.4378757,-0.0003726,0.609158,-0.0000865,0.3915142,-0.2056103,32.6745415,35.1238556,4.9749961,0.9397408,0.4479147,53.48,,,,
,Pix4d,Rice_Station,7/4/2021,185,120,,,302,3,4,"6"""" Cut",Triticale (TR),0.4:-0.6,One (TR),34.4124336,-0.3432202,0.2754458,0.4280422,0.3432202,1.1010547,0.1690673,2.6176536,0.1340681,0.4173612,0.2300415,0.067726,0.0371529,-0.067726,0.2340594,-0.1020701,0.0009259,0.7127444,0.1036181,1.854701,10.3984804,2.3898914,0.2811088,0.1324888,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,206,2,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),30.9618988,-0.8465821,0.883631,0.9669738,0.8465821,11.1521158,0.6134298,2.717639,0.3923154,3.1892765,0.0308407,-0.4323601,0.4386882,0.4323601,0.0158185,0.5962607,-0.0000888,0.3842047,-0.208772,30.7639256,33.8655396,4.8171282,0.9360965,0.4291988,46.40,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,301,3,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),31.1875191,-0.8335958,0.8472817,0.961417,0.8335958,10.4125156,0.5967969,2.7307696,0.3751011,3.0102327,0.0316524,-0.4190404,0.4304293,0.4190404,0.0279337,0.5769937,-0.0000907,0.3871781,-0.2083314,28.3828754,32.0857658,4.6293821,0.926324,0.4020394,50.04,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,302,3,5,"12"""" Cut",Triticale (TR),-0.9:-1.1,One (TR),41.2970047,-0.2917086,0.2694672,0.3810863,0.2917086,0.8536806,0.1385105,4.1520143,0.1333181,0.3278211,0.2993441,0.053184,0.0487005,-0.053184,0.2265795,-0.0799058,0.0011764,0.7024537,0.0840314,1.6795887,11.2453852,2.0520883,0.2416042,0.1344808,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,303,3,2,"6"""" Fill",Black Oat (BO),0.4:0.5,One (BO),31.3910713,-0.8102407,0.8074723,0.9553997,0.8102407,9.0453548,0.5655455,2.9672425,0.3556549,2.6707392,0.0339761,-0.4199002,0.4350742,0.4199002,0.0375049,0.5735968,-0.0001065,0.3789903,-0.2181967,25.1450768,30.1681099,4.0595202,0.9153647,0.3663152,46.96,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,304,3,2,"6"""" Fill",NC,0.4:0.5,NO,31.2100487,-0.8333651,0.8720491,0.9640223,0.8333651,10.2701349,0.5936348,2.9317863,0.386335,2.9525709,0.0327991,-0.4398612,0.4462551,0.4398612,0.0160534,0.6033673,-0.0001024,0.3769155,-0.2155999,29.233675,33.3679314,4.3673978,0.9308003,0.4145848,46.49,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,305,3,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),31.2102013,-0.8445093,0.9012054,0.9675297,0.8445093,11.0636578,0.6090221,2.8626916,0.4004084,3.1378834,0.0319245,-0.4454843,0.4476761,0.4454843,0.0056942,0.6137952,-0.0000977,0.3796557,-0.2127893,31.5461216,34.864502,4.6292024,0.9371618,0.439216,54.94,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,306,3,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),31.2546959,-0.8370846,0.8742486,0.9660904,0.8370846,10.511281,0.5971307,2.8677905,0.3863237,2.9884913,0.0319599,-0.4498668,0.4491797,0.4498668,-0.0015984,0.6212049,-0.0000981,0.3810696,-0.2166958,30.5185852,33.2925835,4.3648248,0.9345101,0.4142107,48.60,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,401,4,2,"6"""" Fill",Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.4:0.5,MIX (CR+CC+KA),31.4277115,-0.8297353,0.8391917,0.9641038,0.8297353,9.981987,0.583103,2.8529181,0.3695239,2.8188407,0.031614,-0.4499158,0.4520205,0.4499158,0.0052093,0.6176312,-0.0000968,0.375823,-0.2171828,29.3514309,31.457346,4.1503921,0.930889,0.3856821,49.00,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,402,4,2,"6"""" Fill",NC,0.4:0.5,NO,31.6258545,-0.834758,0.8607742,0.9655153,0.834758,10.4441128,0.5923715,2.8857939,0.3806179,2.9389462,0.0316242,-0.4582567,0.4600989,0.4582567,0.0044385,0.6256637,-0.0000981,0.3684596,-0.2177073,31.4078884,32.6925812,4.220448,0.9336999,0.4047395,43.36,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,302,3,1,"12"""" Fill",Triticale (TR),0.8:1.04,One (TR),38.6801414,-0.4573056,0.277159,0.5580604,0.4573056,1.9003314,0.2469203,1.6244117,0.1284344,0.6944476,0.1103032,0.0537683,0.0615347,-0.0537683,0.2618375,-0.0781139,0.0002538,0.6550415,0.0827891,2.7386534,9.1786909,3.1545973,0.4071033,0.1145241,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,404,4,2,"6"""" Fill",Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.4:0.5,MIX (CR+BO+TR),31.556818,-0.8529958,0.9226955,0.9710144,0.8529958,11.7311144,0.6176582,2.8481386,0.4111341,3.2445712,0.0307983,-0.4665816,0.4638681,0.4665816,-0.0067554,0.6394404,-0.0000944,0.3690323,-0.2128982,35.1745796,36.0433235,4.6297898,0.9437026,0.4567098,47.13,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,405,4,2,"6"""" Fill",Cereal Rye (CR),0.4:0.5,One (CR),31.7757034,-0.8491355,0.9219131,0.9702911,0.8491355,11.35888,0.6108133,2.9402952,0.4107041,3.1499252,0.0316318,-0.4677918,0.466295,0.4677918,-0.0037004,0.6391211,-0.0001,0.365595,-0.2146641,34.2586594,36.0418549,4.4790592,0.9423316,0.4534223,53.07,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,302,3,2,"6"""" Fill",Triticale (TR),0.4:0.5,One (TR),42.462925,-0.4786392,0.3448975,0.6023425,0.4786392,1.9950608,0.2654468,2.0565376,0.1605894,0.7546324,0.1198146,0.0351953,0.0734859,-0.0351953,0.2447762,-0.0515302,0.0002215,0.6532252,0.0555555,2.9297781,12.2052402,3.1426413,0.4441469,0.1462137,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,102,1,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),32.4797173,-0.8462427,0.8387397,0.9656261,0.8462427,11.3782539,0.6235815,2.4365988,0.3695177,3.3458557,0.0286588,-0.4270234,0.4279794,0.4270234,0.0016557,0.5964034,-0.0000736,0.3999839,-0.2113635,31.703001,31.203989,4.9100275,0.9337601,0.4002553,54.65,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,103,1,3,No Fill No Cut,Black Oat (BO),0.09:-0.09,One (BO),32.7027893,-0.8401798,0.8267738,0.9613845,0.8401798,11.0149012,0.6170726,2.4349964,0.3645756,3.2690005,0.0296427,-0.4080399,0.4156341,0.4080399,0.0172609,0.5689254,-0.0000742,0.4056386,-0.2059658,29.9381981,30.7602806,4.9474621,0.9262957,0.3940166,56.88,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,104,1,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),31.8030262,-0.8466364,0.850872,0.9650158,0.8466364,11.3645916,0.621484,2.483145,0.3761637,3.3089316,0.0292991,-0.4204347,0.4258704,0.4204347,0.0124332,0.5843512,-0.0000759,0.3976758,-0.2066379,31.2700558,31.9768047,4.9829745,0.9326614,0.409776,56.05,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,105,1,3,No Fill No Cut,NC,0.09:-0.09,NO,31.672884,-0.8533037,0.8531511,0.9685158,0.8533037,11.7668657,0.630284,2.4231708,0.376891,3.421752,0.0278164,-0.4341044,0.4354876,0.4341044,0.0032031,0.6033905,-0.0000712,0.3921334,-0.2101631,32.6734962,31.9381104,5.0273046,0.9390109,0.4113238,51.59,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,106,1,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),32.4718857,-0.8332953,0.7998073,0.9591076,0.8332953,10.2944288,0.6043898,2.4356966,0.3515758,3.0846224,0.0298542,-0.3962935,0.4086522,0.3962935,0.0289876,0.5521053,-0.0000744,0.4075845,-0.2046686,27.0487633,29.3640881,4.8197961,0.9218987,0.3716121,51.70,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,201,2,3,No Fill No Cut,NC,0.09:-0.09,NO,32.9443779,-0.8152846,0.7675443,0.9514478,0.8152846,9.1490498,0.5832462,2.5399349,0.3364459,2.8327358,0.0323685,-0.3721458,0.393028,0.3721458,0.0492848,0.518095,-0.0000826,0.4140987,-0.2041545,23.0272198,27.8777485,4.5848646,0.908082,0.3468517,51.13,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,202,2,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),33.1161385,-0.8194523,0.7711005,0.9514521,0.8194523,9.3646374,0.5877531,2.4590356,0.3385033,2.8814011,0.0319412,-0.3618812,0.3848053,0.3618812,0.0540668,0.5051811,-0.0000778,0.4202643,-0.1977011,22.9118195,28.0663872,4.795001,0.9081318,0.3515128,53.08,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,203,2,3,No Fill No Cut,Black Oat (BO),0.09:-0.09,One (BO),34.6006432,-0.7757432,0.7185612,0.9237133,0.7757432,7.5173607,0.5437222,2.613055,0.3149913,2.4619045,0.0408102,-0.2957412,0.3333452,0.2957412,0.0864236,0.4166946,-0.0000905,0.4569597,-0.1803588,16.9268227,25.9853172,4.4765987,0.86211,0.3179968,50.77,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,204,2,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),33.0766563,-0.83011,0.7985097,0.9562273,0.83011,10.0666761,0.6005104,2.4324112,0.3512092,3.0369678,0.0309066,-0.3776314,0.3939665,0.3776314,0.0384351,0.5287212,-0.0000755,0.4180314,-0.1988922,25.325819,29.3578529,4.9364643,0.9167456,0.3713133,53.48,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,302,3,3,No Fill No Cut,Triticale (TR),0.09:-0.09,One (TR),42.0604286,-0.4782661,0.3446282,0.5988208,0.4782661,2.0045624,0.2582548,1.9957229,0.1604664,0.7256539,0.1216208,0.0372786,0.0723888,-0.0372786,0.2472527,-0.0555207,0.0002351,0.6543077,0.0584398,2.9201844,12.1681414,3.1643693,0.4421934,0.1437081,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,206,2,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),33.2696114,-0.8167369,0.776608,0.9489891,0.8167369,9.5324621,0.5851283,2.5013752,0.3416905,2.8908286,0.0327061,-0.3694995,0.3910648,0.3694995,0.0506618,0.5136306,-0.0000791,0.4155156,-0.1971175,24.2561722,28.4919014,4.7138591,0.9048638,0.3570423,46.40,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,301,3,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),34.6566124,-0.7808481,0.7047293,0.9211695,0.7808481,7.858542,0.5482095,2.4306884,0.3101948,2.5205998,0.0392386,-0.2863509,0.3299463,0.2863509,0.1006124,0.3998373,-0.0000735,0.4534927,-0.1683193,17.6373539,25.4231014,4.6939468,0.8592643,0.3146168,50.04,,,,
,Pix4d,Rice_Station,7/8/2021,189,120,,,302,3,4,"6"""" Cut",Triticale (TR),0.4:-0.6,One (TR),39.4597931,-0.3734537,0.3668723,0.5191146,0.3734537,1.2939376,0.2216768,2.9620998,0.1607256,0.5914686,0.197193,0.0090661,0.0676165,-0.0090661,0.1666351,-0.0148726,0.000195,0.7296787,0.0190093,2.2961855,13.5180387,2.308346,0.3629003,0.1587211,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,303,3,3,No Fill No Cut,Black Oat (BO),0.09:-0.09,One (BO),34.9929504,-0.7530083,0.6905906,0.9046441,0.7530083,6.9003134,0.5177089,2.6964643,0.3049426,2.252389,0.0461885,-0.2695831,0.319438,0.2695831,0.114809,0.3740034,-0.0000883,0.4572506,-0.1636406,15.6760979,25.1463165,4.2805314,0.8330261,0.3043423,46.96,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,304,3,3,No Fill No Cut,NC,0.09:-0.09,NO,32.8820877,-0.7966412,0.767217,0.9459981,0.7966412,8.2437086,0.5573333,2.915983,0.3372942,2.5644796,0.0361719,-0.3806345,0.4071633,0.3806345,0.0637472,0.5207305,-0.0001054,0.3941258,-0.2117416,21.565155,28.1938267,4.0822816,0.8988584,0.3413523,46.49,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,305,3,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),32.924221,-0.8043566,0.7794884,0.9502003,0.8043566,8.7336493,0.5661448,2.8702109,0.3426653,2.6720495,0.0347288,-0.3917166,0.4137977,0.3917166,0.0534973,0.5373344,-0.0001032,0.3924725,-0.2138463,22.9790554,28.7186661,4.2040606,0.9062186,0.350079,54.94,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,306,3,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),33.9873314,-0.7843099,0.7188318,0.9299543,0.7843099,7.9794211,0.5477419,2.5982955,0.3157451,2.5076289,0.0375917,-0.3263277,0.3621622,0.3263277,0.0836288,0.4513229,-0.0000855,0.429662,-0.1863787,19.401289,26.0078888,4.3745961,0.8731251,0.3178209,48.60,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,401,4,3,No Fill No Cut,Cereal Rye+ Crimson Clover+ Kale (CR+CC+KA),0.09:-0.09,MIX (CR+CC+KA),33.5254822,-0.7879955,0.741127,0.9405103,0.7879955,8.1780796,0.5479868,2.8554304,0.3250845,2.514375,0.0363666,-0.3774296,0.4037808,0.3774296,0.0630348,0.5165538,-0.0001033,0.3983013,-0.2096543,21.7062664,26.9927025,4.0197091,0.890486,0.3250829,49.00,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,402,4,3,No Fill No Cut,NC,0.09:-0.09,NO,33.7737045,-0.8049902,0.759352,0.947839,0.8049902,8.8682718,0.5676995,2.7189553,0.3337181,2.69537,0.0338657,-0.3866238,0.4102803,0.3866238,0.0564462,0.5293997,-0.0000915,0.39406,-0.2079434,23.731102,27.7283859,4.2589869,0.9027108,0.3398156,43.36,,,,
,Pix4d,Rice_Station,7/20/2021,201,120,,,302,3,5,"12"""" Cut",Triticale (TR),-0.9:-1.1,One (TR),30.0388641,-0.4415002,0.4190616,0.6057765,0.4415002,1.7724928,0.226652,4.8999338,0.204377,0.6191434,0.1716774,-0.0243593,0.1380365,0.0243593,0.2587234,0.0322924,0.000101,0.5645681,-0.0152188,3.071944,17.6973553,2.5591769,0.4523427,0.1758682,43.09,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,404,4,3,No Fill No Cut,Cereal Rye+ Black Oat+ Triticale (CR+BO+TR),0.09:-0.09,MIX (CR+BO+TR),34.76437,-0.7991914,0.7418208,0.9383185,0.7991914,8.6159143,0.5646362,2.5483875,0.3263519,2.6680188,0.0354525,-0.3408161,0.3729421,0.3408161,0.0749803,0.4711473,-0.0000822,0.4223817,-0.1890339,21.4011822,26.9863834,4.5540352,0.8866814,0.3337938,47.13,,,,
,Pix4d,Rice_Station,8/11/2021,223,120,,,405,4,3,No Fill No Cut,Cereal Rye (CR),0.09:-0.09,One (CR),34.6074486,-0.8111497,0.7691741,0.9465652,0.8111497,9.1680489,0.5751647,2.5846798,0.3389925,2.7701666,0.0337624,-0.3650693,0.3923077,0.3650693,0.0642107,0.5025976,-0.0000834,0.4082515,-0.1952618,23.5402851,28.2423878,4.5859375,0.9005253,0.3505815,53.07,,,,
